Sample_ID,Cancer_Type,Sample_Type,14-3-3_epsilon,4E-BP1,4E-BP1_pS65,4E-BP1_pT37_T46,53BP1,ACC_pS79,ACC1,Akt,Akt_pS473,Akt_pT308,AMPK_alpha,AMPK_pT172,AR,ATM,Bak,Bax,Bcl-2,Bcl-xL,Beclin,beta-Catenin,Bid,Bim,c-Jun_pS73,c-Met_pY1235,c-Myc,C-Raf,C-Raf_pS338,Caspase-7_cleavedD198,Caveolin-1,CD31,CD49b,CDK1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,cIAP,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,DJ-1,Dvl3,E-Cadherin,eEF2,eEF2K,EGFR_pY1068,EGFR_pY1173,eIF4E,ER-alpha,ER-alpha_pS118,ERK2,Fibronectin,FOXO3a,GAB2,GATA3,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183_pY185,JNK2,Ku80,Lck,LKB1,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG-6,Mre11,mTOR,mTOR_pS2448,N-Cadherin,NF-kB-p65_pS536,NF2,Notch1,P-Cadherin,p27,p27_pT157,p38_MAPK,p38_pT180_Y182,p53,p70S6K,p70S6K_pT389,p90RSK_pT359_S363,Paxillin,PCNA,PDK1_pS241,PEA15,PI3K-p110-alpha,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PR,PRAS40_pT246,PTEN,Rad50,Rad51,Rb_pS807_S811,S6,S6_pS235_S236,S6_pS240_S244,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416,Src_pY527,STAT3_pY705,STAT5-alpha,Stathmin,Syk,Tuberin,VEGFR2,XRCC1,YAP,YAP_pS127,YB-1,YB-1_pS102,c-Kit,PAI-1,ASNS,EGFR,4E-BP1_pT70,A-Raf_pS299,Annexin_VII,ARID1A,B-Raf,Bad_pS112,Bap1-c-4,BRCA2,CD20,Cyclin_E2,eIF4G,ETS-1,FASN,FOXO3a_pS318_S321,FoxM1,G6PD,GAPDH,GSK3_pS9,Heregulin,MYH11,Myosin-IIa_pS1943,N-Ras,NDRG1_pT346,p21,p27_pT198,p90RSK,PDCD4,PDK1,PEA15_pS116,PKC-pan_BetaII_pS660,PI3K-p85,PRDX1,Rab11,Rab25,Raptor,RBM15,Rictor,Rictor_pT1135,SCD,TAZ,TIGAR,Transglutaminase,TFRC,TSC1,Tuberin_pT1462,Acetyl-a-Tubulin-Lys40,p62-LCK-ligand,SF2,EPPK1,XBP1,14-3-3_beta,14-3-3_zeta,ACVRL1,DIRAS3,Annexin-1,PREX1,ENY2,GCN5L2,ADAR1,JAB1,c-Met,Caspase-8,ERCC1,MSH2,MSH6,PARP_cleaved,Rb,SETD2,Smac,Snail,Axl,Myosin-IIa,SLC1A5,GATA6,BRD4,CDK1_pY15,A-Raf,B-Raf_pS445,Bcl2A1,c-Abl,Caspase-3,CD26,Chk1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135_Y1136,IRF-1,Jak2,p16_INK4a,SHP-2_pY542,PD-L1
TCGA-02-0011-01B-11-1898-20,GBM,Primary,0.774815186,0.254296162,0.292650287,0.734151259,-0.639655878,-0.152036348,0.032195653,-0.099666798,1.541270042,1.238799859,-0.10216236,-0.368317882,0.295209073,-0.299880188,0.368186454,0.331930082,0.796019731,0.291123469,0.024775283,0.580625447,0.073996224,0.489673493,0.322437845,0.15391029,-0.644581314,-0.075770846,0.168608605,-0.676822435,-1.547943831,0.347051071,-0.961859873,0.083275552,-0.016170589,0.096041831,-0.647089124,0.1236163,-0.155239874,-2.211239319,-0.646376833,-0.459988972,0.08611683,0.251634548,0.993046544,0.265729587,-2.178050475,-0.557250542,-1.101159491,1.605651559,0.479024751,-0.163841526,0.081177563,0.31241132,1.339949303,-1.681855562,0.235455913,0.674094715,-0.495053518,0.667740701,1.348853484,-1.332514403,0.009112394,0.478991187,0.397303177,0.643844945,-1.019354963,-0.671157481,0.044981849,0.304255056,-0.557336654,-0.837033572,-0.15641577,0.261794178,1.7404197,0.147985544,-0.194237044,-0.030609543,0.187593316,0,0.180737108,1.126393455,-1.168077196,0.143325135,0.485865566,-0.183598287,1.452686964,-0.071647449,-0.218332769,0.268273284,0.037787896,0.253764305,1.255462764,0.063414613,0.091524331,-0.735917404,0.047149351,1.943476711,0.627164822,1.329958917,1.847237901,0.611938073,0.063379235,0.330995364,0.302068733,-0.218291102,-0.101218444,0.233686971,-0.575109916,-0.909995349,-1.136758624,0.042722133,0.227126663,0.41067416,0.17296505,-0.031033714,1.23251871,1.116723985,0.214768528,-0.945080411,0.841104976,-0.988008213,0.059785116,-1.805925381,-0.206048734,0.243095384,-0.578813631,-0.957945743,0.103502921,1.745955473,-0.230864602,-0.045329569,0.74710637,-0.052827495,0.13334013,-0.483895288,0.122216848,0.210319301,-0.359363086,-0.212564511,-0.513079568,0.129351049,-0.048784155,-1.025465037,-0.682513442,-0.767797171,-0.007467731,-0.438921214,-0.436811589,-1.176138353,1.872377855,0.040582457,-4.297436589,-1.597953703,-0.035800155,1.536370503,-0.399522554,0.2430517,-0.946954867,-0.783290039,-0.16595411,-0.372941074,0.286803294,0.270521845,0.524146118,0.200326648,-1.101363981,-0.03342683,-1.034040343,-1.16794131,-0.004615136,-0.279195655,-0.148196589,0.959739505,-0.434138171,-1.830427943,-0.443302029,0.22569396,2.881496422,-1.898918952,-0.17673831,-4.247045694,-0.528268195,-0.020489708,-0.234934766,0.088498493,0.157464958,-1.686714315,1.205860328,-0.221785863,-1.615041865,-0.47181812,0.153811613,0.155247019,0.310839863,0.123881349,-0.268616323,-0.712646914,0.34300905,0.07371925,0.235375552,-0.293406299,0.408988774,-0.452254754,-0.925508509,-1.266528247,-0.611372452,-0.638642081,0.255139408,-0.68901435,-0.153225044,0.236533358,-0.404537213,-0.402814239,-0.306420312,-0.340464507,-0.690363118,-0.632312191,-0.104397047,0.108089121,-0.253564683,-0.28906603,-0.596318419,0.951079417,0.176146175
TCGA-08-0345-01A-21-1898-20,GBM,Primary,0.267834017,-0.378783257,0.056530003,0.553869789,0.851628021,0.179617533,0.154500868,0.292527185,3.005823479,2.357025405,0.095971003,0.053477905,0.095782899,0.131693261,0.035452759,-0.087655126,0,-0.252882167,-0.076295492,0.801985333,-0.008157174,-0.632440283,0.160527,0.541314293,-0.394559602,0.02957431,0.439858937,-0.834030602,-0.258473059,0.125616918,-0.142086579,-0.467910479,0.090485003,0.091409491,-0.45886804,-0.012124101,0.052755153,-2.486096922,-0.413542367,-1.174125008,0.203393065,-0.305711751,-0.152636596,0.196541765,-2.266558624,-0.285289153,0.046840161,0.190084438,0.047506253,-0.358402839,0.086225558,0.174297716,1.514821801,-0.796112881,0.01478422,1.154549227,-0.399292267,0.487010367,0.740460748,0.09011996,-0.103795337,-0.410352134,0.370756109,0.339100008,0.893566772,-1.005795768,-0.136175917,0.879890996,-0.139664588,-0.478456437,-0.123394533,-0.016903928,2.001245446,0.35650986,0.489189744,-0.055683987,-0.019591292,0.067424547,0.359759067,0.870432236,0.673193566,0.064929377,0.478139843,-0.375705527,-0.087297581,-0.058801263,-0.325054369,0.541460322,-0.098891027,0.161465247,1.437517162,0.118332868,0.200366317,-0.416313925,-0.21341372,1.804193546,0.158517881,1.672799855,2.119063523,1.122297478,0.138963235,0.494035944,0.270027163,-0.398958097,0.029499847,0.960946286,-0.587671017,0.808727356,0.875359901,0.089474403,0.425999422,-0.206695021,-0.169309549,-0.10064247,0.290509552,0.703604771,0.606076552,0.104758776,0.105942699,0.350096727,0.822317883,-0.902662633,-0.225035133,-0.349182034,-1.167442552,-0.414193232,0.631836501,-0.201859158,0.961162432,-0.172465375,0.460863354,-0.140526942,-0.069694482,-0.239300734,-0.309159902,0.699960365,0.177318716,-0.200133027,-0.381630295,-0.080407743,-0.210734862,0.3775929,-0.105873943,-0.462657532,-0.21806158,-0.62146214,-0.332451874,0.377019367,1.31825638,-0.116655363,-4.398131284,-1.101747903,0.042393276,1.307549528,-0.413351819,-0.120737599,0.091354141,-1.021812757,-0.203951871,0.17309112,1.376503715,0.273309306,0.084450743,-0.071565244,-0.976478896,0.106082309,-0.595394247,-0.746368849,0.247460403,-0.123785899,-0.066503008,-0.492464494,-0.18897914,-0.351154347,0.154149329,0.789769229,2.700652302,-0.237783697,-0.130231396,-3.099682879,-0.068191113,0.1597234,-0.582042188,0.219903642,0.114269885,0.407227259,1.653638571,-0.998361639,-1.628536148,-0.027032018,0.135112413,0.361378633,0.035565951,0.031959627,-0.20923785,-0.517387125,-0.007738973,0.005106764,-0.178946833,-0.62339356,-0.20393078,0.58019467,-0.460899442,-1.567100294,-0.252939967,-0.913845223,-0.100475704,-0.534243795,0.285341455,-0.063840125,-0.028308888,-0.178785913,-0.263702326,-0.109626969,-0.0766784,-0.2427101,0.00369425,0.058184278,-0.061825464,-0.278899055,-1.299701191,0.52213323,0.461210058
TCGA-08-0353-01A-21-1898-20,GBM,Primary,0.166563757,0.284421256,0.15810211,0.559635623,0.20645367,-0.436590403,-1.310880333,0.226968521,2.563683104,2.030491425,-0.483224824,-0.429964588,0.276187233,-2.39627829,0.565894463,0.281072524,0.694987869,0.048247882,-0.254376609,-0.089675629,0.533851054,-0.471244411,0.106347042,0.178040313,-0.421139024,-0.160371326,0.285430293,-0.402907094,-1.12166302,0.713258323,-0.133554357,0.216959834,0.236621784,0.190379644,-0.387842175,0.278192293,-0.60218803,-2.087382597,-0.304745686,-0.5135248,0.28436603,-0.15932545,0.616109243,-0.574969198,-2.32670883,-0.062556348,0.394489929,5.346496713,3.74172372,0.285025103,0.412972696,0.342835588,1.341880966,-1.212812219,0.439517783,0.952955449,-0.473082325,0.453751153,0.827425338,-0.78657169,2.845335063,2.352464341,0.328778321,0.676867582,3.019613549,-0.643999242,0.191810283,0.662362123,-0.342037875,-0.513951293,-0.174156623,0.287849996,1.353978843,0.211626972,0.150153911,0.318498008,0.465803992,-1.952919143,-1.076628776,1.111751563,-0.112184409,-1.021707877,0.572961363,0.182234768,0.443509958,0.050688582,-0.690198526,0.118613973,0.288885605,0.226989051,0.635908211,0.131851606,-0.352510491,-0.241575584,-0.198760778,0.782058057,0.735695166,0.906258155,1.201299744,0.359056345,0.589531323,0.320557252,-0.025307759,-0.716457817,0.059000758,1.610632338,-0.848894432,-0.53560959,-0.34276641,0.308412066,-0.586619949,-0.43844893,0.30024296,-0.045892824,0.836469996,0.538420848,-0.408099901,-0.773863876,0.833348954,-1.495796838,-1.73324086,-2.219496479,0.075083067,0.076951384,-1.166897607,-0.779249834,0.364151773,0.689184479,0.770360918,-0.392111523,5.24529932,0.251361086,0.076080638,-0.148520364,-0.232192258,-0.11468835,0.127133931,-0.37654475,-0.693043649,0.26777382,-0.041569753,0.066700525,-0.552763166,-0.08639965,0.068770145,-0.369601119,-0.563741471,-0.069292778,1.163957236,0,-5.057988312,-2.495238588,0.093745198,0.273530262,0.059538565,0.117387725,-0.726771614,-1.507744614,-0.279507419,-0.535263949,-0.247895792,0.070999065,0.078928975,0.576858036,-0.884033166,-1.155751629,-1.526756171,-1.823651562,-0.113269807,-0.314285206,0.253763005,-0.470403859,-0.739694622,2.420572873,-0.660726049,-0.377614815,3.059263361,-0.726063179,-0.019546925,-4.004640609,-0.198666218,0.074614849,-0.991936286,0.252001081,0.107406457,-0.42264587,-0.160684752,-1.077306553,-2.149495482,-1.130849691,0.026318338,0.332856579,0.237673574,0.118718455,0.130740384,-0.397518656,0.525550946,0.134937073,0.909661272,-0.428023929,0.234587659,-0.562496477,-1.595562179,-1.661323687,-0.70982296,-1.076700225,-0.036961779,-1.291613259,-0.481001048,0.352455813,-0.288071639,-0.404806201,-0.384624034,-0.151627022,-1.128801557,-0.416033867,-0.497103684,0.088150238,-0.420423068,-1.476753842,-0.922276505,1.060469419,0.15489534
TCGA-08-0373-01A-21-1898-20,GBM,Primary,0.384816668,-0.294859434,0.328353847,1.370450928,0.005520685,-0.246591529,-0.433708755,0.044642984,1.942569833,1.423989173,-0.616463161,-0.949060314,0.665164781,0.401178055,0.167137173,-0.177345401,-0.349213524,-0.212058288,-0.037902361,-0.621431205,0.212977266,-0.056939742,0.131897805,0.148392868,-0.129965175,0.060574854,0.363683191,-0.809547135,-0.469888171,0.209954974,-0.592463473,0.003204869,0.197209698,0.026639203,-1.169003488,0.127861333,-0.294238504,-2.427775614,-0.012480344,-0.360400719,0.271302054,0.224703027,0.02668605,0.217621458,-2.419813848,-0.59634199,0.032201408,0.50681805,0.353013499,-0.414056428,0.074623879,0.073329088,0.563234238,0.101102833,0.143406704,0.57792721,-0.158250907,0.097753416,0.604280529,-0.717131766,0.118401126,0.676611054,0.805961152,0.473322441,2.693890844,-0.766282838,-0.062403345,1.563659587,-0.541120411,-0.768272667,-0.385422186,0.17254442,1.155733924,0.204100112,0.167701332,0.121548366,0.279655659,0.08492846,0.320479836,0.434473672,-0.419776717,-1.112777419,0.74934758,-0.36122493,0.224173276,0.204360024,-0.705521691,0.03887529,0.640907189,-0.171448902,1.060528022,0.118429604,0.212199307,-0.559868853,-0.281379745,0.609641633,-0.060255804,0.851782239,1.123698734,0.321821525,0.388580297,0.340281342,-0.018613181,-0.195280114,0.11585995,0.762049772,-1.564947682,-0.60572466,-0.505086799,-0.152148562,-0.215254502,-0.449222082,0.238142096,-0.338285934,0.393294677,0.236423142,0.987785368,-0.793149476,0.51824101,-1.435473145,0.689926856,-1.54785676,-0.144511405,0.349740642,-0.872016451,-0.857950429,0.281495619,1.174023247,2.249398342,-0.503183068,0.217317807,0.017958265,-0.147246007,-0.397197276,0.014159349,0.499405682,-0.124766237,-0.323305967,-0.043889743,0.235018492,0.318456986,-0.227639152,-0.569472679,-0.814525605,-0.095549863,-0.097975813,-0.635570663,-1.253114909,0.930272013,0.180469304,-1.093835647,-2.848107582,0.074445493,0.198139931,0,0.096549256,-0.394521516,-1.310381101,-0.526795609,-0.474359037,0.319783832,0.143228957,-0.05637412,0.427003765,-1.24166856,-0.056067892,-0.317245653,-0.53223308,0.337308984,-0.389916186,0.428494742,-0.539180229,-0.335489202,-0.781346895,-0.313818281,0.721112141,4.207089165,-1.106965505,-0.040421872,-3.775587134,-0.46888154,-0.007458861,-0.960501648,-0.005533473,-0.02842709,-0.485405105,0.926713696,-1.091246669,-1.182629689,-0.122847013,0.112904724,0.05825408,-0.100502934,0.015244063,0.186022652,0.396691785,0.003911671,-0.018903947,0.092703759,-0.945244543,0.059518292,-0.033651861,-1.680851241,-1.772898366,-0.26700428,-1.226856851,0.203280239,-0.831056263,0.021636328,0.225783732,0.243227441,-0.393425473,-0.401313284,-0.176092227,-0.8287606,-0.431396211,-0.315163379,0.089555776,-0.568358762,-0.778004408,1.687835249,0.977296243,0.752673384
TCGA-19-1386-01A-21-1898-20,GBM,Primary,0.214823469,-0.216364167,0.509585885,1.598323775,0.755180945,0.195384039,0.352037335,0.971676081,1.411782074,1.324418444,0.141080465,0.108263791,0.134158232,1.208909054,-0.326971775,0.354359724,-0.082548083,0.093694048,-0.127361732,0.668879637,-0.182392885,-0.703610109,0.475207504,-0.042726074,-0.273790769,0.391528009,0.474792217,-0.98783881,-2.076433722,-0.133218115,-0.550832816,-0.221244531,-0.107474405,-0.038736875,-0.628059396,-0.193080277,0.014136294,-2.530718493,0.071308351,-0.603266783,-0.071134437,-0.197855347,0.062252146,0.200166454,-2.258392218,0,1.002412106,4.191291598,2.827983682,-0.034637304,-0.075475129,0.31568551,1.572180328,-1.274887255,-0.026259878,1.131769855,-0.46891171,0.540303863,0.99602071,0.035631783,1.557183587,-0.182396291,0.490231113,-0.988585337,1.685846744,-0.966824542,-0.23795002,0.944485619,-0.192543493,-0.151459936,-0.409297814,0.335869335,1.525310791,0.42627889,0.043170707,-0.114142123,-0.092856,0.768994442,0.544261452,1.001997295,0.637163224,0.184030996,0.931936065,-0.042911169,0.263371588,0.039331231,-0.371601414,0.355115362,-0.282489191,0.341800812,2.589303307,0.059493686,0.379817183,-0.280438645,0.022670038,0.895019793,0.512548861,1.93746959,2.219114302,1.060750174,-0.036231367,0.446022903,0.343424195,-0.165225211,-0.327112653,1.792738739,0.032275498,0.021542505,0.241212408,-0.081969912,0.238234907,0.119951808,-0.00766677,-0.389506501,1.018156692,0.656241974,0.72388531,0.331384595,-0.146007853,-1.075223249,1.421964285,-1.376991936,-0.1535989,-0.319620661,-0.728284654,0.472918935,0.600711366,1.68900152,-0.315429977,0.035000545,5.404126507,-0.287734895,-0.250245841,-0.406041107,0.308496547,1.041448035,0.237624282,0.162202692,0.160093927,-0.181100296,-0.282711314,0.352302425,-0.392077642,-0.129525456,-0.144907017,-0.098773546,-0.810372388,0.735002233,0.9731152,-0.174351897,-3.89941024,-0.605922293,-0.110029814,-0.223625078,-0.243222333,-0.160375262,-0.209180778,-0.746645047,-0.23406315,0.289539885,1.684401249,0.337115882,-0.116267645,-0.491447328,-1.14299888,0.558010059,0.450930538,-0.591328424,0.328604498,-0.234077732,-0.202894016,-0.467640862,-0.188384402,0.140168703,0.596615947,0.714953846,2.961304008,-0.637132016,-0.173393043,-2.751106876,-0.421747867,-0.11352508,-0.46758273,0.032378229,-0.317668083,0.685396379,2.682511447,-0.44011688,-1.218186528,0.292811343,0.043958305,-0.270901031,-0.248657652,-0.127927431,0.065591154,0.493964026,-0.15135865,0.172554139,-0.193459393,-0.450573864,-0.371339474,0.103836837,-0.327659001,-1.637059857,-0.334823851,0.283571568,0.183307096,-0.014472357,0.487484249,-0.454201284,-0.132372187,-0.157895289,-0.275690609,-0.211322715,-0.170716082,0.562574954,-0.035837918,-0.104962357,-0.307892873,0.189760531,-1.416033883,0.907328892,0.310895963
TCGA-15-1447-01A-21-1898-20,GBM,Primary,0.500210963,-0.325113116,-0.057637995,-0.504411178,0.123895591,-0.311221956,-0.519679544,0.45011894,1.208950711,0.269331284,-0.386702578,-0.246568105,0.794886108,-0.050940019,0.059203883,0.306631817,0.520248318,-0.433274865,0.241912023,-0.09224552,0.061517315,0.013586997,0.417622381,0.177284876,-0.162882465,0.035235156,0.346937033,-0.402453677,-0.94003092,0.622915261,0.281633829,-0.005393173,0.128650199,0.132214721,-0.276003439,0.230838776,-0.120597994,-1.947693569,0.690858842,0.524644381,0.22164872,0.154806596,0.539924748,0.001269549,-2.286173532,-0.632595104,-1.002090563,0.145555491,0.126428722,-0.297413393,0.262912865,0.572461448,0.996544526,0.92886433,0.276988238,0.709039546,0.137022186,0.444335586,0.285314785,-0.646678627,-0.222454236,2.235330102,0.435848692,1.261012502,-0.238611295,-0.427950372,-0.078304213,0.60981152,-0.424620233,-0.400694445,-0.648826745,0.320393873,1.22988826,0.451771247,-0.024015719,0.412602185,0.255583153,-0.388798692,-0.564223279,0.860461877,-0.647495555,0.238402433,0.657942409,0.133878289,0.183474935,-0.051889293,-0.048467513,-0.750709431,0.415215071,-0.079458833,0.727628643,-0.059793478,0.799287647,-0.481359746,0.396447696,0.683704822,0.114638006,0.448213367,0.643215246,0.216643333,0.397943002,-0.037554689,0.278434571,-0.283775891,-0.002178814,1.571074458,-0.771527744,-0.017224907,0.200853357,0.074578874,-0.247504642,-0.203236676,0.79024245,0.15687638,0.373503484,0.433328431,-0.835085176,-0.561685278,0.498341823,-0.757489203,-0.199462698,-1.280263776,0.051499043,0.294486088,-1.03033279,-0.294767601,0.1362828,-0.009885851,0.888391151,-0.280226777,-0.398280647,0.069576361,0.553839164,0.10472443,0.112509402,0.456314626,-0.432292507,-0.3351328,-0.251624875,0.323161908,0.08553988,-0.981657922,-0.01264863,-1.455055694,-0.135477153,-0.289891655,-0.045226759,-1.428374995,0.16971396,0.139677627,-4.16285959,-1.034318874,0.174434924,0.317913347,0,0.114811256,-0.35334408,-1.205319629,0.185024338,-0.432263135,-0.609874646,-0.393562455,0.117435157,0.084225278,-0.688294198,-0.446610189,-0.878824748,-1.483569752,-0.155149136,-0.021140367,0.179475645,-0.66223457,-0.235715518,-1.970701039,-0.101626444,0.010047947,1.568192163,-1.333196834,0.048439528,-3.838725087,-0.003835191,0.063538721,-0.379604368,0.237536005,0.125387812,1.033984534,0.327937313,-0.824405324,-1.02664723,-0.49044738,-0.057101719,0.196906309,-0.052646641,0.259797258,-0.187591845,-0.493388102,0.543234414,0.188212395,1.063131616,-1.048985552,0.34573465,-0.883925468,-0.527180416,-2.005117715,-0.086961762,-0.715568374,0.074373815,0.093159827,-0.020072551,0.132542155,-0.122003547,-0.270213066,-0.345231531,-0.039503351,-0.709226219,-0.652875236,-1.080342816,0.149952086,-0.620429355,-0.531148326,0.480081604,-0.157954886,0.061626267
TCGA-06-0879-01A-21-1898-20,GBM,Primary,0.216524224,-0.308519354,0.052998389,0.796375458,0.469139026,0.432984727,0.415029046,0.398111184,1.499119192,1.26206382,-0.13995516,0.242357533,0.379113208,0.438093185,-0.24557724,0.221701592,-0.069357905,-0.10014988,-0.056069017,0.794078211,-0.006329064,-0.850106991,0.242328123,-0.074973415,-0.375499811,0.28425599,0.332106471,-0.66036404,0.669510269,0.270626249,-0.102479648,-0.118733364,-0.009035558,0.073646535,-0.424519496,-0.044588397,0.457459694,-2.413995676,0.184819407,-0.477022288,0.064643097,-0.095532413,-1.554740681,0.654392896,-1.385889614,-0.081149312,0.256919354,0.665225638,0.220088043,-0.17985289,-0.054517229,0.264047905,1.492704976,0.031048546,-0.052647575,1.163832527,-0.274028172,0.451733248,0.885559988,-0.644370111,-0.034838208,-0.207275812,0.697296131,0.813305553,1.703480223,-0.827654982,0.139694416,0.232955681,-0.098855203,-0.259994325,-0.596362373,0.168367423,1.575726329,0.190948726,-0.028680574,-0.027997272,-0.017422777,0.650474419,0.667861945,0.974418871,0.7250515,0.20175944,1.229485776,-0.165105787,-0.163064482,-0.007233584,-0.324161841,0.546316809,0.006922449,0.350477375,0.852761243,-0.039804061,0.592039291,-0.579353008,-0.190381947,1.562063304,0.10383219,1.530034013,1.989600787,0.806364364,0.097998231,0.453507089,0.414712205,-0.495746463,-0.194264364,1.270485834,-0.205053983,1.253902377,1.404888597,0.021111049,1.029203743,-0.181569448,-0.061174974,0.346838573,0.520939793,1.017840448,0.458897529,0.342114832,0.117660035,-0.226028402,0.714588766,-0.592269143,-0.115142772,-0.258974398,0.091814436,-0.181539041,0.702705311,0.658047303,1.443784056,-0.423920204,1.610341485,-0.042061986,-0.033232261,-0.226222875,-0.049830895,0.512264673,0.21148315,-0.141413955,-0.043321123,-0.11495153,-0.309243924,0.566022125,-0.249901205,0.308956378,-0.110094766,-0.384519973,-0.35670618,0.042307813,0.634149228,-0.073917014,-3.555263263,-0.786150651,0.115905859,-0.112872185,-0.411651074,-0.144988184,-0.288051888,-0.87349597,-0.285204445,0.036086733,0.827689828,0.297192895,0.185890348,-0.136256418,-0.902024537,0.542142253,-0.45866604,-0.767313647,0.212780413,-0.003696845,-0.032465377,-0.349038704,-0.255179658,-0.827510697,0.279388092,0.568000598,2.392538291,0.374837725,-0.050059665,-2.914739357,-0.616043613,0.171430206,-0.327799255,0.188782577,0.086485887,0.918088891,2.943444752,-0.6343356,-1.185545281,0.110958889,0.215472086,-0.192760193,-0.182428512,-0.143210317,-0.202498067,-0.049877373,0.013728725,0.109806448,-0.117147449,-0.520090815,-0.193032738,0.713842026,-0.277997304,-1.26738483,-0.12472127,-0.254201709,0.065842572,0,0.171465126,-0.12613353,-0.011910523,-0.043496686,-0.285591666,0.001717647,-0.007557969,-0.025353213,0.016895865,0.023502913,-0.094884121,-0.147813422,-1.265706466,0.647554222,0.261522667
TCGA-12-0692-01A-21-1898-20,GBM,Primary,0.49630257,-0.263020308,-0.421212017,0.049779415,-0.844228143,-0.045120084,0.22449515,0.080256603,1.829767536,0.744221329,0.311628547,0.866204692,0.213518152,1.270538565,0.02772725,0.294938759,0.591031244,0.020666961,-0.091833273,0.339687776,0.09395025,-0.017491497,-0.029006548,-0.01683374,-0.406280109,0.295574271,0.168789473,-0.545340354,-1.698681712,0.13256977,-0.520214464,-0.366797516,0.030384658,-0.069031539,0.114661962,0,0.285542597,-2.343273371,-0.175225178,0.271389578,0.060071379,-0.219922881,0.97586493,0.072474436,-2.847161147,-0.111461408,0.193309658,-0.059263392,0.022616216,-0.394124687,0.08873832,0.433910793,1.812156309,0.27260517,0.215418897,-0.110763297,-0.235830886,0.750925945,-0.313946298,-0.551620365,-0.220928432,0.670894813,-0.057371152,-0.070263192,0.719592473,-0.82396138,-0.249962259,0.664839769,-0.460646096,-0.0471984,-0.296963461,0.313607315,0.742476413,-0.499560047,0.498975607,0.005859551,-0.033314298,0.700100804,0.160760996,1.034589774,-0.350637664,0.522723001,0.218809223,0.187107785,0.190660236,-0.002796251,0.167543865,0.266221973,0.027457417,0.179852159,0.906905822,-0.211986714,0.386344576,-0.114242393,0.606424578,1.479073213,0.432433846,1.355219341,1.932885376,0.372135143,0.403415431,-0.092504818,0.362308927,-0.02105029,-0.044135735,-0.32079858,0.563188435,2.002130173,1.820358943,-0.029661009,0.435707699,-0.079689708,0.18926553,0.315829324,-0.648492035,-0.11391846,0.702412355,-0.387515734,0.257877785,-0.469367575,0.97047136,-1.143609639,0.03597774,-0.187982475,-0.123743729,-0.582884523,0.251873631,-1.41899111,0.934825505,0.272498267,1.499848566,-0.063451153,0.143143681,-0.186610097,0.046259341,-0.342867554,-0.042291853,-0.076184767,-0.117516693,-0.04522361,-0.107440367,-0.372859322,-0.291475099,-0.52638708,-0.030354746,-0.143151465,-0.294872586,0.264842476,-0.338105999,0.041344066,-4.039203609,-0.740728255,0.12764755,-0.06413999,-0.16060263,0.039552642,-0.572856207,-1.193480888,-0.066066547,-0.274812787,0.334444438,0.653973635,0.107373987,-0.267772632,-0.838594997,0.271549167,-0.41544226,-1.13471417,-0.112375541,-0.124366231,-0.10973956,-0.51956499,-0.271593564,-0.455936284,0.553406106,-0.075471457,1.7452904,-0.069747215,0.002927065,-3.575750437,-0.347592807,0.165498002,-0.433525549,0.174175621,0.013467175,0.515040373,2.444635856,-0.22009687,-0.450733892,0.13381886,0.17615008,-0.171512118,-0.259696148,0.077272801,0.338310472,0.697193543,0.15014058,0.169114271,0.096812179,0.136596766,-0.062691463,-0.081041632,-0.292361168,-1.320734364,-0.292152726,-0.422597522,0.033083929,-0.292545604,0.189564001,-0.068471925,0.048441688,0.093009583,-0.318383611,-0.065327775,0.239826735,0.270809837,-0.397509689,-0.060193088,-0.499910128,0.009200383,-0.752759483,-0.509400207,0.220066006
